id,descripcion,tipo,clasificacion,tipo_red,jurisdiccion,geojson,geom
18621076,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4060630423825,-34.5839636417639]}",0101000020E6100000CF92AFDFF9334DC0EDB61352BF4A41C0
18621077,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4060248963819,-34.5839861621069]}",0101000020E61000003AA9B19FF8334DC06CC8FD0EC04A41C0
18621078,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4059832018931,-34.584010777339]}",0101000020E61000009E6DEF41F7334DC05C977ADDC04A41C0
18621079,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4059432816147,-34.5840343451023]}",0101000020E61000006E480FF3F5334DC03FFA2DA3C14A41C0
18621840,Entrada AT,TEAT,S,AT Geografico,MORENO                                                                                                                                                         ,"{""type"":""Point"",""coordinates"":[-58.7588951948771,-34.6190722954167]}",0101000020E61000005F8B4D7A23614DC04B56CFC23D4F41C0
18621841,Entrada AT,TEAT,S,AT Geografico,MORENO                                                                                                                                                         ,"{""type"":""Point"",""coordinates"":[-58.7589935577431,-34.6191628067856]}",0101000020E6100000D0306EB326614DC0990513BA404F41C0
18622567,Entrada AT,TEAT,S,AT Geografico,PILAR                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.8370084900517,-34.3924348432195]}",0101000020E61000008E9F1D18236B4DC025B8104E3B3241C0
18622568,Entrada AT,TEAT,S,AT Geografico,PILAR                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.8369698004237,-34.3924817030439]}",0101000020E6100000A14790D3216B4DC0136D27D73C3241C0
18622569,Entrada AT,TEAT,S,AT Geografico,PILAR                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.8369311107412,-34.3925285628638]}",0101000020E6100000B5D1028F206B4DC07D1F3E603E3241C0
18622570,Entrada AT,TEAT,S,AT Geografico,PILAR                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.8368924210152,-34.3925754226613]}",0101000020E6100000E843754A1F6B4DC090C554E93F3241C0
18622571,Entrada AT,TEAT,S,AT Geografico,PILAR                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.8366989717535,-34.3928097214735]}",0101000020E61000009923B0F3186B4DC0CAA3C596473241C0
18622572,Entrada AT,TEAT,S,AT Geografico,PILAR                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.8367376616973,-34.3927628617344]}",0101000020E610000028293E381A6B4DC0CB1DAF0D463241C0
18622573,Entrada AT,TEAT,S,AT Geografico,PILAR                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.837313738872,-34.3926080355468]}",0101000020E61000002D79BA182D6B4DC00569E8FA403241C0
18622574,Entrada AT,TEAT,S,AT Geografico,PILAR                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.8372750493287,-34.3926548954684]}",0101000020E6100000D14F2DD42B6B4DC05553FF83423241C0
18641356,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4054306337825,-34.5880336023329]}",0101000020E61000003C72A826E5334DC0047C61AF444B41C0
18622575,Entrada AT,TEAT,S,AT Geografico,PILAR                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.8371976700896,-34.3927486152798]}",0101000020E610000041A9124B296B4DC08E162D96453241C0
18622576,Entrada AT,TEAT,S,AT Geografico,PILAR                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.8371606999506,-34.3927933925048]}",0101000020E610000065E4F114286B4DC05272CB0D473241C0
18622577,Entrada AT,TEAT,S,AT Geografico,PILAR                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.8370042212515,-34.3929829145776]}",0101000020E6100000D4714EF4226B4DC0ADFF9E434D3241C0
18624237,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4416786458477,-34.5738448408111]}",0101000020E6100000F1A005ED88384DC090216CBF734941C0
18624238,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4416476392625,-34.5738134125619]}",0101000020E61000007F7EEBE887384DC0CD7AC8B7724941C0
18624239,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4416166326899,-34.5737819842955]}",0101000020E6100000E862D1E486384DC0A5CA24B0714941C0
18624240,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4415546196254,-34.5737191277567]}",0101000020E610000029589DDC84384DC00367DDA06F4941C0
18624241,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4415236131336,-34.5736876994753]}",0101000020E6100000086983D883384DC092AE39996E4941C0
18624242,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4414926066543,-34.5736562711768]}",0101000020E6100000C08069D482384DC0C2EC95916D4941C0
18625886,Entrada AT,TEAT,S,AT Geografico,3DEFEBRERO                                                                                                                                                     ,"{""type"":""Point"",""coordinates"":[-58.5819575058777,-34.5959799447598]}",0101000020E61000000BB463957D4A4DC05AE82112494C41C0
18625887,Entrada AT,TEAT,S,AT Geografico,3DEFEBRERO                                                                                                                                                     ,"{""type"":""Point"",""coordinates"":[-58.5818022541974,-34.5960991678313]}",0101000020E610000030420B7F784A4DC00B813FFA4C4C41C0
18628069,Entrada AT,TEAT,S,AT Geografico,MALVINASARGENTINAS                                                                                                                                             ,"{""type"":""Point"",""coordinates"":[-58.7396370462653,-34.4681852807107]}",0101000020E6100000474F3E6DAC5E4DC07A8FCA7EED3B41C0
18628070,Entrada AT,TEAT,S,AT Geografico,MALVINASARGENTINAS                                                                                                                                             ,"{""type"":""Point"",""coordinates"":[-58.7397030215767,-34.4682202886178]}",0101000020E61000004C36AF96AE5E4DC0F37775A4EE3B41C0
18628336,Entrada AT,TEAT,S,AT Geografico,MALVINASARGENTINAS                                                                                                                                             ,"{""type"":""Point"",""coordinates"":[-58.7489397883082,-34.4748775894403]}",0101000020E61000007BBA4C42DD5F4DC0ED1FF2C9C83C41C0
18628337,Entrada AT,TEAT,S,AT Geografico,MALVINASARGENTINAS                                                                                                                                             ,"{""type"":""Point"",""coordinates"":[-58.748843271778,-34.4749192405789]}",0101000020E6100000DB0EA918DA5F4DC087435727CA3C41C0
18630262,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4438487339866,-34.5777659532222]}",0101000020E6100000F36B0A09D0384DC06DEA183CF44941C0
18630263,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.443804915385,-34.5777222308061]}",0101000020E6100000F9B07699CE384DC0FEBD53CDF24941C0
18630264,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4437610968293,-34.577678508374]}",0101000020E6100000360FE329CD384DC0C0888E5EF14941C0
18630265,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4437172783194,-34.5776347859258]}",0101000020E6100000AD864FBACB384DC0AF4AC9EFEF4941C0
18630266,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4436754073399,-34.5775930066847]}",0101000020E61000003948125BCA384DC0F10D5191EE4941C0
18630267,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4435858230544,-34.5775036184943]}",0101000020E61000006F7E956BC7384DC0986079A3EB4941C0
18630268,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4441341833681,-34.5775702396476]}",0101000020E6100000014D9063D9384DC0F13655D2ED4941C0
18633127,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4830191686825,-34.5777517853126]}",0101000020E61000008C6A7692D33D4DC0C08F3FC5F34941C0
18633128,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4829909002941,-34.5777356726204]}",0101000020E6100000B08354A5D23D4DC093D1153EF34941C0
18633129,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4829626319166,-34.5777195599217]}",0101000020E6100000D2A232B8D13D4DC0C90FECB6F24941C0
18633423,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.3855339878551,-34.5715914840531]}",0101000020E6100000C9AA7E2D59314DC00A57E5E8294941C0
18633424,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.3853909052965,-34.5716713636173]}",0101000020E610000052363B7D54314DC0E265F9862C4941C0
18633425,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.38600934784,-34.5717912221138]}",0101000020E61000002E761AC168314DC02C8F6B74304941C0
18633426,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.385937806645,-34.5718311621944]}",0101000020E610000040EAF86866314DC0B53A76C3314941C0
18633427,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.3857947240497,-34.5719110422288]}",0101000020E6100000A261B5B861314DC0084C8B61344941C0
18633428,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.3857263622736,-34.5719492070698]}",0101000020E6100000C8953F7B5F314DC045ABB1A1354941C0
18633429,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.3855800996549,-34.5720308619633]}",0101000020E6100000C9004FB05A314DC0AE37AA4E384941C0
18633516,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.3767138602068,-34.5766225387426]}",0101000020E6100000E5C4E62838304DC0980471C4CE4941C0
18633517,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.3765379299346,-34.576610264689]}",0101000020E6100000ED62176532304DC042B07A5DCE4941C0
18633518,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.3769376909743,-34.5770338458816]}",0101000020E61000009DAE877E3F304DC08E5FBC3EDC4941C0
18633519,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.3768497253762,-34.5770277090475]}",0101000020E6100000A7FF9E9C3C304DC0599F410BDC4941C0
18633520,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.3767617598021,-34.5770215721501]}",0101000020E6100000DD5DB6BA39304DC04BBCC6D7DB4941C0
18633521,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.3765897382637,-34.5770095709148]}",0101000020E61000000EEDB01734304DC06D471A73DB4941C0
18633522,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.3764978631473,-34.5770031610684]}",0101000020E61000009F9DFC1431304DC01F3D553DDB4941C0
18633523,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.3763219321058,-34.5769908867031]}",0101000020E6100000B7942B512B304DC06A3D5ED6DA4941C0
18633524,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.3762339666101,-34.5769847494253]}",0101000020E6100000091E436F28304DC04989E2A2DA4941C0
18638159,Entrada AT,TEAT,S,AT Geografico,SANFERNANDO                                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.5918633326567,-34.4652102317134]}",0101000020E610000028BB7C2DC24B4DC0A27C45028C3B41C0
18638160,Entrada AT,TEAT,S,AT Geografico,SANFERNANDO                                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.5918027075489,-34.4651837231587]}",0101000020E6100000A54DED30C04B4DC095CCE6238B3B41C0
18638161,Entrada AT,TEAT,S,AT Geografico,SANFERNANDO                                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.5916814574507,-34.4651307059526]}",0101000020E610000039B3CE37BC4B4DC048372967893B41C0
18638162,Entrada AT,TEAT,S,AT Geografico,SANFERNANDO                                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.5916208324602,-34.4651041973102]}",0101000020E61000003E863F3BBA4B4DC00057CA88883B41C0
18638859,Entrada AT,TEAT,S,AT Geografico,GRALRODRIGUEZ                                                                                                                                                  ,"{""type"":""Point"",""coordinates"":[-58.928483086269,-34.5280462471615]}",0101000020E61000000B35A588D8764DC0C82AF904974341C0
18638860,Entrada AT,TEAT,S,AT Geografico,GRALRODRIGUEZ                                                                                                                                                  ,"{""type"":""Point"",""coordinates"":[-58.9284964167434,-34.5281101993012]}",0101000020E6100000D72E78F8D8764DC06657711D994341C0
18638861,Entrada AT,TEAT,S,AT Geografico,GRALRODRIGUEZ                                                                                                                                                  ,"{""type"":""Point"",""coordinates"":[-58.9285103396904,-34.5281769937504]}",0101000020E6100000F17B436DD9764DC03154C14D9B4341C0
18638862,Entrada AT,TEAT,S,AT Geografico,GRALRODRIGUEZ                                                                                                                                                  ,"{""type"":""Point"",""coordinates"":[-58.9285230777387,-34.5282381035663]}",0101000020E6100000023C1ED8D9764DC0BDA8614E9D4341C0
18638863,Entrada AT,TEAT,S,AT Geografico,GRALRODRIGUEZ                                                                                                                                                  ,"{""type"":""Point"",""coordinates"":[-58.9285364082594,-34.5283020557007]}",0101000020E61000004E4FF147DA764DC06FD2D9669F4341C0
18638864,Entrada AT,TEAT,S,AT Geografico,GRALRODRIGUEZ                                                                                                                                                  ,"{""type"":""Point"",""coordinates"":[-58.9285497388103,-34.5283660078244]}",0101000020E61000002873C4B7DA764DC046F6517FA14341C0
18641357,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4051591964584,-34.5882899517017]}",0101000020E6100000393BAD41DC334DC0E88FCB154D4B41C0
18642989,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4931408006357,-34.5949432523433]}",0101000020E6100000DC86DD3C1F3F4DC031E5B919274C41C0
18642990,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.493203528322,-34.5949822620923]}",0101000020E61000001235104B213F4DC07CB1F660284C41C0
18642991,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4932662560559,-34.5950212718177]}",0101000020E610000086FD4259233F4DC0D67033A8294C41C0
18642992,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4933289838486,-34.5950602815016]}",0101000020E610000037E67567253F4DC05B1970EF2A4C41C0
18642993,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.493642623724,-34.5952553294512]}",0101000020E6100000306776AE2F3F4DC0A4619E53314C41C0
18642994,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4935798956273,-34.595216319921]}",0101000020E610000051D742A02D3F4DC0960D620C304C41C0
18644238,Entrada AT,TEAT,S,AT Geografico,TIGRE                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.7123629304539,-34.432533404055]}",0101000020E6100000509760B52E5B4DC0FD6B2C415D3741C0
18644239,Entrada AT,TEAT,S,AT Geografico,TIGRE                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.7122996768248,-34.4326341522084]}",0101000020E6100000FB74C4A22C5B4DC0136F4F8E603741C0
18646910,Entrada AT,TEAT,S,AT Geografico,MERLO                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.7410624779174,-34.7230647590013]}",0101000020E61000005D79A122DB5E4DC07766D2628D5C41C0
18646911,Entrada AT,TEAT,S,AT Geografico,MERLO                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.7411352076704,-34.7230102280631]}",0101000020E6100000E46DBB84DD5E4DC02B1A62998B5C41C0
18646912,Entrada AT,TEAT,S,AT Geografico,MERLO                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.7407058336594,-34.7227404892855]}",0101000020E610000001C3E172CF5E4DC0FA7CA6C2825C41C0
18646913,Entrada AT,TEAT,S,AT Geografico,MERLO                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.7407785633489,-34.7226859585654]}",0101000020E6100000A694FBD4D15E4DC092A836F9805C41C0
18646914,Entrada AT,TEAT,S,AT Geografico,MERLO                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.7408512929323,-34.7226314277902]}",0101000020E6100000FA2B1537D45E4DC0DFB5C62F7F5C41C0
18646915,Entrada AT,TEAT,S,AT Geografico,MERLO                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.7411422103455,-34.7224133042481]}",0101000020E61000003F8F79BFDD5E4DC070F8050A785C41C0
18648563,Entrada AT,TEAT,S,AT Geografico,ITUZAINGO                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.6715666851632,-34.679955530095]}",0101000020E6100000F3EDAAE5F5554DC0003F66C8085741C0
18648564,Entrada AT,TEAT,S,AT Geografico,ITUZAINGO                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.6714681192359,-34.6798763734244]}",0101000020E61000006536D6AAF2554DC023976230065741C0
18649357,Entrada AT,TEAT,S,AT Geografico,LAMATANZA                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.6310074864518,-34.7835511767466]}",0101000020E6100000B9EB72DAC4504DC03D6FAB674B6441C0
18649358,Entrada AT,TEAT,S,AT Geografico,LAMATANZA                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.6309590286034,-34.7835914924052]}",0101000020E6100000D97BF443C3504DC0F0A6DCB94C6441C0
18654925,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4753494854321,-34.5463991545542]}",0101000020E6100000F80C7F40D83C4DC0A3AF5168F04541C0
18654926,Entrada AT,TEAT,S,AT Geografico,CABA,"{""type"":""Point"",""coordinates"":[-58.4754041480275,-34.5462949658692]}",0101000020E61000009C140A0BDA3C4DC05C3052FEEC4541C0
18656991,Entrada AT,TEAT,S,AT Geografico,MARCOSPAZ                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.8253159842886,-34.7810809419527]}",0101000020E61000005DB144F4A3694DC0969BD675FA6341C0
18656992,Entrada AT,TEAT,S,AT Geografico,MARCOSPAZ                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.8250383415332,-34.7807075920545]}",0101000020E61000006A6A3BDB9A694DC07CCEF339EE6341C0
18659434,Entrada AT,TEAT,S,AT Geografico,GRALRODRIGUEZ                                                                                                                                                  ,"{""type"":""Point"",""coordinates"":[-58.9395016784124,-34.5761132638264]}",0101000020E6100000C0A84B9741784DC088765514BE4941C0
18659435,Entrada AT,TEAT,S,AT Geografico,GRALRODRIGUEZ                                                                                                                                                  ,"{""type"":""Point"",""coordinates"":[-58.9390946028994,-34.5768201393776]}",0101000020E6100000D0A67F4034784DC08726093ED54941C0
18659436,Entrada AT,TEAT,S,AT Geografico,MORENO                                                                                                                                                         ,"{""type"":""Point"",""coordinates"":[-58.8234912735149,-34.6371886706678]}",0101000020E6100000D7247C2968694DC02DF3FA658F5141C0
18659437,Entrada AT,TEAT,S,AT Geografico,MORENO                                                                                                                                                         ,"{""type"":""Point"",""coordinates"":[-58.8234371729481,-34.6371536739108]}",0101000020E6100000B90FA86366694DC08DFC67408E5141C0
18659438,Entrada AT,TEAT,S,AT Geografico,MORENO                                                                                                                                                         ,"{""type"":""Point"",""coordinates"":[-58.8236658203212,-34.6369122112215]}",0101000020E61000006E8EB0E16D694DC042CFDE56865141C0
18659439,Entrada AT,TEAT,S,AT Geografico,MORENO                                                                                                                                                         ,"{""type"":""Point"",""coordinates"":[-58.8235576194455,-34.6368422178314]}",0101000020E6100000E6F108566A694DC01E26B90B845141C0
18662069,Entrada AT,TEAT,S,AT Geografico,LAMATANZA                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.5833128734272,-34.6993033206215]}",0101000020E6100000515A09FFA94A4DC0D6066EC5825941C0
18662070,Entrada AT,TEAT,S,AT Geografico,LAMATANZA                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.5833459485005,-34.6994960621817]}",0101000020E610000024887D14AB4A4DC020604316895941C0
18662071,Entrada AT,TEAT,S,AT Geografico,LAMATANZA                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.5833569735481,-34.6995603093718]}",0101000020E610000031A4F970AB4A4DC0722A35318B5941C0
18662072,Entrada AT,TEAT,S,AT Geografico,LAMATANZA                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.5826127549198,-34.6993852681549]}",0101000020E6100000774E040E934A4DC0C403DB74855941C0
18662073,Entrada AT,TEAT,S,AT Geografico,LAMATANZA                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.582645828388,-34.6995780098639]}",0101000020E6100000E7097523944A4DC0E0AEB0C58B5941C0
18662074,Entrada AT,TEAT,S,AT Geografico,LAMATANZA                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.5826348038796,-34.6995137626318]}",0101000020E61000005016FAC6934A4DC07BCDBEAA895941C0
18668014,Entrada AT,TEAT,S,AT Geografico,TIGRE                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.6584091653167,-34.4753169336328]}",0101000020E6100000FA3564C046544DC013986E2FD73C41C0
18668015,Entrada AT,TEAT,S,AT Geografico,TIGRE                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.6583561956019,-34.4753851652415]}",0101000020E6100000589D0C0445544DC0A3DBCC6BD93C41C0
18668016,Entrada AT,TEAT,S,AT Geografico,TIGRE                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.6584621349438,-34.4752487020075]}",0101000020E6100000799EBB7C48544DC05A4B10F3D43C41C0
18668017,Entrada AT,TEAT,S,AT Geografico,TIGRE                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.6589070464868,-34.4754855807232]}",0101000020E6100000E6E1EB1057544DC07F7625B6DC3C41C0
18668311,Entrada AT,TEAT,S,AT Geografico,TIGRE                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.658854077059,-34.4755538125439]}",0101000020E610000001E7945455544DC0992E84F2DE3C41C0
18668312,Entrada AT,TEAT,S,AT Geografico,TIGRE                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.6588011075439,-34.4756220443388]}",0101000020E610000016BC3D9853544DC08AD8E22EE13C41C0
18668313,Entrada AT,TEAT,S,AT Geografico,TIGRE                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.6585892286091,-34.4758949712793]}",0101000020E6100000DD2FDFA64C544DC0D8FC5C20EA3C41C0
18668314,Entrada AT,TEAT,S,AT Geografico,TIGRE                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.658536258657,-34.4759632029456]}",0101000020E6100000C21487EA4A544DC01460BB5CEC3C41C0
18668316,Entrada AT,TEAT,S,AT Geografico,TIGRE                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.6583409421718,-34.4504427437143]}",0101000020E6100000701F188444544DC09D7C9A1BA83941C0
18668317,Entrada AT,TEAT,S,AT Geografico,TIGRE                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.6584236517149,-34.4504202835904]}",0101000020E6100000A883E93947544DC0E4BC315FA73941C0
18669122,Entrada AT,TEAT,S,AT Geografico,LAMATANZA                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.4983943919891,-34.7042878704467]}",0101000020E61000002F0D2F63CB3F4DC0E044DD1A265A41C0
18669123,Entrada AT,TEAT,S,AT Geografico,LAMATANZA                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.4983377822906,-34.7042215900947]}",0101000020E610000055A64E88C93F4DC0034CDDEE235A41C0
18672092,Entrada AT,TEAT,S,AT Geografico,PILAR                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.8702549184231,-34.4424644821586]}",0101000020E6100000C0E75E83646F4DC0A44118ADA23841C0
18672093,Entrada AT,TEAT,S,AT Geografico,PILAR                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.8702420950298,-34.4425449044969]}",0101000020E6100000BAE0CC17646F4DC0AEE9B94FA53841C0
18778574,Entrada AT,TEAT,S,AT Geografico,TIGRE                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.659242378871,-34.4403741332262]}",0101000020E6100000B0B1E40D62544DC0F91AFA2D5E3841C0
18778575,Entrada AT,TEAT,S,AT Geografico,TIGRE                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.6593045898343,-34.4404245555955]}",0101000020E61000007AB8C11764544DC0A851F3D45F3841C0
18778577,Entrada AT,TEAT,S,AT Geografico,TIGRE                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.6593945290466,-34.4402452794164]}",0101000020E610000050B5380A67544DC0E4A712F5593841C0
18778578,Entrada AT,TEAT,S,AT Geografico,TIGRE                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.6594567400111,-34.4402957017092]}",0101000020E6100000C0BC151469544DC083B40B9C5B3841C0
18778596,Entrada AT,TEAT,S,AT Geografico,TIGRE                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.6583558697829,-34.4502489931901]}",0101000020E610000071EC500145544DC076674EC2A13941C0
18778597,Entrada AT,TEAT,S,AT Geografico,TIGRE                                                                                                                                                          ,"{""type"":""Point"",""coordinates"":[-58.6582731603832,-34.4502714532451]}",0101000020E610000016D77F4B42544DC05001B77EA23941C0
19380910,Entrada AT,TEAT,S,AT Geografico,LAMATANZA                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.6832732433568,-34.8775902913282]}",0101000020E61000007F39657F75574DC05545F0E0547041C0
19381109,Entrada AT,TEAT,S,AT Geografico,LAMATANZA                                                                                                                                                      ,"{""type"":""Point"",""coordinates"":[-58.6832798297288,-34.8776886922179]}",0101000020E6100000CF59A5B675574DC09292621A587041C0
19863341,Entrada AT,TEAT,S,AT Geografico,SANFERNANDO                                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.567906300046,-34.4542045768758]}",0101000020E6100000E7F15427B1484DC007B02560233A41C0
19863342,Entrada AT,TEAT,S,AT Geografico,SANFERNANDO                                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.5679450824132,-34.4541400277869]}",0101000020E6100000C571A96CB2484DC01B93AB42213A41C0
19863344,Entrada AT,TEAT,S,AT Geografico,SANFERNANDO                                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.5677114896909,-34.4541242625221]}",0101000020E61000009CE424C5AA484DC019ED6BBE203A41C0
19863346,Entrada AT,TEAT,S,AT Geografico,SANFERNANDO                                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.5677502721665,-34.4540597134969]}",0101000020E610000004A0790AAC484DC044F3F1A01E3A41C0
20463978,Entrada AT,TEAT,S,AT Geografico,SANFERNANDO                                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.59622576611,-34.4671704804025]}",0101000020E6100000D33C3B20514C4DC0237E073ECC3B41C0
20463979,Entrada AT,TEAT,S,AT Geografico,SANFERNANDO                                                                                                                                                    ,"{""type"":""Point"",""coordinates"":[-58.5962635063555,-34.4671055059669]}",0101000020E61000002ECCD15C524C4DC069F4FB1CCA3B41C0
